locus_tag,essential,genome
BW25113_1983,FALSE,Escherichia_coli_BW25113
BW25113_2075,FALSE,Escherichia_coli_BW25113
BW25113_2080,FALSE,Escherichia_coli_BW25113
BW25113_2104,FALSE,Escherichia_coli_BW25113
BW25113_2159,FALSE,Escherichia_coli_BW25113
BW25113_2199,FALSE,Escherichia_coli_BW25113
BW25113_2206,FALSE,Escherichia_coli_BW25113
BW25113_2322,FALSE,Escherichia_coli_BW25113
BW25113_2384,FALSE,Escherichia_coli_BW25113
BW25113_2386,FALSE,Escherichia_coli_BW25113
BW25113_2435,FALSE,Escherichia_coli_BW25113
BW25113_2709,FALSE,Escherichia_coli_BW25113
BW25113_2751,FALSE,Escherichia_coli_BW25113
BW25113_2776,FALSE,Escherichia_coli_BW25113
BW25113_2873,FALSE,Escherichia_coli_BW25113
BW25113_3005,FALSE,Escherichia_coli_BW25113
BW25113_3020,FALSE,Escherichia_coli_BW25113
BW25113_3131,FALSE,Escherichia_coli_BW25113
BW25113_4242,FALSE,Escherichia_coli_BW25113
BW25113_4244,FALSE,Escherichia_coli_BW25113
BW25113_0334,FALSE,Escherichia_coli_BW25113
BW25113_0431,FALSE,Escherichia_coli_BW25113
BW25113_0485,FALSE,Escherichia_coli_BW25113
BW25113_0655,FALSE,Escherichia_coli_BW25113
BW25113_0721,FALSE,Escherichia_coli_BW25113
BW25113_0801,FALSE,Escherichia_coli_BW25113
BW25113_0946,FALSE,Escherichia_coli_BW25113
BW25113_0960,FALSE,Escherichia_coli_BW25113
BW25113_0965,FALSE,Escherichia_coli_BW25113
BW25113_1045,FALSE,Escherichia_coli_BW25113
BW25113_1061,FALSE,Escherichia_coli_BW25113
BW25113_1119,FALSE,Escherichia_coli_BW25113
BW25113_1198,FALSE,Escherichia_coli_BW25113
BW25113_1442,FALSE,Escherichia_coli_BW25113
BW25113_1491,FALSE,Escherichia_coli_BW25113
BW25113_1524,FALSE,Escherichia_coli_BW25113
BW25113_1530,FALSE,Escherichia_coli_BW25113
BW25113_1573,FALSE,Escherichia_coli_BW25113
BW25113_1642,FALSE,Escherichia_coli_BW25113
BW25113_1790,FALSE,Escherichia_coli_BW25113
BW25113_1794,FALSE,Escherichia_coli_BW25113
BW25113_2021,FALSE,Escherichia_coli_BW25113
BW25113_2051,FALSE,Escherichia_coli_BW25113
BW25113_2146,FALSE,Escherichia_coli_BW25113
BW25113_2151,FALSE,Escherichia_coli_BW25113
BW25113_2210,FALSE,Escherichia_coli_BW25113
BW25113_2239,FALSE,Escherichia_coli_BW25113
BW25113_2494,FALSE,Escherichia_coli_BW25113
BW25113_2545,FALSE,Escherichia_coli_BW25113
BW25113_2599,FALSE,Escherichia_coli_BW25113
BW25113_2684,FALSE,Escherichia_coli_BW25113
BW25113_2808,FALSE,Escherichia_coli_BW25113
BW25113_3240,FALSE,Escherichia_coli_BW25113
BW25113_3426,FALSE,Escherichia_coli_BW25113
BW25113_3500,FALSE,Escherichia_coli_BW25113
BW25113_3999,FALSE,Escherichia_coli_BW25113
BW25113_0047,FALSE,Escherichia_coli_BW25113
BW25113_0092,FALSE,Escherichia_coli_BW25113
BW25113_0211,FALSE,Escherichia_coli_BW25113
BW25113_0217,FALSE,Escherichia_coli_BW25113
BW25113_0735,FALSE,Escherichia_coli_BW25113
BW25113_0784,FALSE,Escherichia_coli_BW25113
BW25113_0860,FALSE,Escherichia_coli_BW25113
BW25113_0957,FALSE,Escherichia_coli_BW25113
BW25113_1014,FALSE,Escherichia_coli_BW25113
BW25113_1121,FALSE,Escherichia_coli_BW25113
BW25113_1135,FALSE,Escherichia_coli_BW25113
BW25113_1351,FALSE,Escherichia_coli_BW25113
BW25113_1385,FALSE,Escherichia_coli_BW25113
BW25113_1422,FALSE,Escherichia_coli_BW25113
BW25113_1443,FALSE,Escherichia_coli_BW25113
BW25113_1476,FALSE,Escherichia_coli_BW25113
BW25113_1701,FALSE,Escherichia_coli_BW25113
BW25113_1853,FALSE,Escherichia_coli_BW25113
BW25113_1862,FALSE,Escherichia_coli_BW25113
BW25113_2077,FALSE,Escherichia_coli_BW25113
BW25113_2132,FALSE,Escherichia_coli_BW25113
BW25113_2200,FALSE,Escherichia_coli_BW25113
BW25113_2213,FALSE,Escherichia_coli_BW25113
BW25113_2424,FALSE,Escherichia_coli_BW25113
BW25113_2462,FALSE,Escherichia_coli_BW25113
BW25113_2674,FALSE,Escherichia_coli_BW25113
BW25113_2675,FALSE,Escherichia_coli_BW25113
BW25113_3136,FALSE,Escherichia_coli_BW25113
BW25113_3390,FALSE,Escherichia_coli_BW25113
BW25113_3829,FALSE,Escherichia_coli_BW25113
BW25113_0346,FALSE,Escherichia_coli_BW25113
BW25113_0430,FALSE,Escherichia_coli_BW25113
BW25113_0479,FALSE,Escherichia_coli_BW25113
BW25113_0506,FALSE,Escherichia_coli_BW25113
BW25113_0697,FALSE,Escherichia_coli_BW25113
BW25113_0731,FALSE,Escherichia_coli_BW25113
BW25113_0857,FALSE,Escherichia_coli_BW25113
BW25113_0920,FALSE,Escherichia_coli_BW25113
BW25113_0995,FALSE,Escherichia_coli_BW25113
BW25113_1059,FALSE,Escherichia_coli_BW25113
BW25113_1120,FALSE,Escherichia_coli_BW25113
BW25113_1216,FALSE,Escherichia_coli_BW25113
BW25113_1253,FALSE,Escherichia_coli_BW25113
BW25113_1333,FALSE,Escherichia_coli_BW25113
BW25113_1380,FALSE,Escherichia_coli_BW25113
BW25113_1695,FALSE,Escherichia_coli_BW25113
BW25113_1820,FALSE,Escherichia_coli_BW25113
BW25113_1871,FALSE,Escherichia_coli_BW25113
BW25113_1889,FALSE,Escherichia_coli_BW25113
BW25113_1896,FALSE,Escherichia_coli_BW25113
BW25113_1926,FALSE,Escherichia_coli_BW25113
BW25113_2020,FALSE,Escherichia_coli_BW25113
BW25113_2029,FALSE,Escherichia_coli_BW25113
BW25113_2314,FALSE,Escherichia_coli_BW25113
BW25113_2342,FALSE,Escherichia_coli_BW25113
BW25113_2491,FALSE,Escherichia_coli_BW25113
BW25113_2707,FALSE,Escherichia_coli_BW25113
BW25113_3035,FALSE,Escherichia_coli_BW25113
BW25113_3229,FALSE,Escherichia_coli_BW25113
BW25113_3522,FALSE,Escherichia_coli_BW25113
BW25113_3573,FALSE,Escherichia_coli_BW25113
BW25113_3626,FALSE,Escherichia_coli_BW25113
BW25113_0329,FALSE,Escherichia_coli_BW25113
BW25113_0386,FALSE,Escherichia_coli_BW25113
BW25113_0484,FALSE,Escherichia_coli_BW25113
BW25113_0589,FALSE,Escherichia_coli_BW25113
BW25113_0766,FALSE,Escherichia_coli_BW25113
BW25113_0778,FALSE,Escherichia_coli_BW25113
BW25113_0869,FALSE,Escherichia_coli_BW25113
BW25113_0944,FALSE,Escherichia_coli_BW25113
BW25113_1175,TRUE,Escherichia_coli_BW25113
BW25113_1186,FALSE,Escherichia_coli_BW25113
BW25113_1200,FALSE,Escherichia_coli_BW25113
BW25113_1269,FALSE,Escherichia_coli_BW25113
BW25113_1339,FALSE,Escherichia_coli_BW25113
BW25113_1539,FALSE,Escherichia_coli_BW25113
BW25113_1753,FALSE,Escherichia_coli_BW25113
BW25113_1849,FALSE,Escherichia_coli_BW25113
BW25113_1887,FALSE,Escherichia_coli_BW25113
BW25113_1961,FALSE,Escherichia_coli_BW25113
BW25113_1993,FALSE,Escherichia_coli_BW25113
BW25113_2103,FALSE,Escherichia_coli_BW25113
BW25113_2160,FALSE,Escherichia_coli_BW25113
BW25113_2205,FALSE,Escherichia_coli_BW25113
BW25113_2276,FALSE,Escherichia_coli_BW25113
BW25113_2307,FALSE,Escherichia_coli_BW25113
BW25113_2449,FALSE,Escherichia_coli_BW25113
BW25113_2468,FALSE,Escherichia_coli_BW25113
BW25113_2484,FALSE,Escherichia_coli_BW25113
BW25113_2572,FALSE,Escherichia_coli_BW25113
BW25113_2745,FALSE,Escherichia_coli_BW25113
BW25113_2761,FALSE,Escherichia_coli_BW25113
BW25113_2763,FALSE,Escherichia_coli_BW25113
BW25113_2947,FALSE,Escherichia_coli_BW25113
BW25113_2960,FALSE,Escherichia_coli_BW25113
BW25113_3026,FALSE,Escherichia_coli_BW25113
BW25113_3418,FALSE,Escherichia_coli_BW25113
BW25113_3456,FALSE,Escherichia_coli_BW25113
BW25113_3790,FALSE,Escherichia_coli_BW25113
BW25113_4054,FALSE,Escherichia_coli_BW25113
BW25113_4232,FALSE,Escherichia_coli_BW25113
BW25113_0072,FALSE,Escherichia_coli_BW25113
BW25113_0307,FALSE,Escherichia_coli_BW25113
BW25113_0480,FALSE,Escherichia_coli_BW25113
BW25113_0754,FALSE,Escherichia_coli_BW25113
BW25113_0842,FALSE,Escherichia_coli_BW25113
BW25113_0879,FALSE,Escherichia_coli_BW25113
BW25113_1068,FALSE,Escherichia_coli_BW25113
BW25113_1085,TRUE,Escherichia_coli_BW25113
BW25113_1123,FALSE,Escherichia_coli_BW25113
BW25113_1227,FALSE,Escherichia_coli_BW25113
BW25113_1516,FALSE,Escherichia_coli_BW25113
BW25113_1538,FALSE,Escherichia_coli_BW25113
BW25113_1925,FALSE,Escherichia_coli_BW25113
BW25113_1927,FALSE,Escherichia_coli_BW25113
BW25113_2148,FALSE,Escherichia_coli_BW25113
BW25113_2156,FALSE,Escherichia_coli_BW25113
BW25113_2182,FALSE,Escherichia_coli_BW25113
BW25113_2263,FALSE,Escherichia_coli_BW25113
BW25113_2324,FALSE,Escherichia_coli_BW25113
BW25113_2434,FALSE,Escherichia_coli_BW25113
BW25113_3257,FALSE,Escherichia_coli_BW25113
BW25113_4081,FALSE,Escherichia_coli_BW25113
BW25113_4179,FALSE,Escherichia_coli_BW25113
BW25113_4337,FALSE,Escherichia_coli_BW25113
BW25113_0097,TRUE,Escherichia_coli_BW25113
BW25113_0186,FALSE,Escherichia_coli_BW25113
BW25113_0599,FALSE,Escherichia_coli_BW25113
BW25113_0604,FALSE,Escherichia_coli_BW25113
BW25113_0742,FALSE,Escherichia_coli_BW25113
BW25113_0876,FALSE,Escherichia_coli_BW25113
BW25113_0955,FALSE,Escherichia_coli_BW25113
BW25113_1082,FALSE,Escherichia_coli_BW25113
BW25113_1113,FALSE,Escherichia_coli_BW25113
BW25113_1190,FALSE,Escherichia_coli_BW25113
BW25113_1520,FALSE,Escherichia_coli_BW25113
BW25113_1589,FALSE,Escherichia_coli_BW25113
BW25113_1630,FALSE,Escherichia_coli_BW25113
BW25113_1670,FALSE,Escherichia_coli_BW25113
BW25113_1711,FALSE,Escherichia_coli_BW25113
BW25113_1953,FALSE,Escherichia_coli_BW25113
BW25113_1955,FALSE,Escherichia_coli_BW25113
BW25113_2017,TRUE,Escherichia_coli_BW25113
BW25113_2150,FALSE,Escherichia_coli_BW25113
BW25113_2184,FALSE,Escherichia_coli_BW25113
BW25113_2186,FALSE,Escherichia_coli_BW25113
BW25113_2310,FALSE,Escherichia_coli_BW25113
BW25113_2327,FALSE,Escherichia_coli_BW25113
BW25113_2582,FALSE,Escherichia_coli_BW25113
BW25113_3594,FALSE,Escherichia_coli_BW25113
BW25113_3811,FALSE,Escherichia_coli_BW25113
BW25113_4502,FALSE,Escherichia_coli_BW25113
BW25113_0243,FALSE,Escherichia_coli_BW25113
BW25113_0402,FALSE,Escherichia_coli_BW25113
BW25113_0450,FALSE,Escherichia_coli_BW25113
BW25113_0465,FALSE,Escherichia_coli_BW25113
BW25113_0586,FALSE,Escherichia_coli_BW25113
BW25113_0759,FALSE,Escherichia_coli_BW25113
BW25113_0895,FALSE,Escherichia_coli_BW25113
BW25113_0999,FALSE,Escherichia_coli_BW25113
BW25113_1072,FALSE,Escherichia_coli_BW25113
BW25113_1080,FALSE,Escherichia_coli_BW25113
BW25113_1185,FALSE,Escherichia_coli_BW25113
BW25113_1294,FALSE,Escherichia_coli_BW25113
BW25113_1315,FALSE,Escherichia_coli_BW25113
BW25113_1504,FALSE,Escherichia_coli_BW25113
BW25113_1528,FALSE,Escherichia_coli_BW25113
BW25113_1792,FALSE,Escherichia_coli_BW25113
BW25113_1951,FALSE,Escherichia_coli_BW25113
BW25113_1992,FALSE,Escherichia_coli_BW25113
BW25113_2011,FALSE,Escherichia_coli_BW25113
BW25113_2027,FALSE,Escherichia_coli_BW25113
BW25113_2069,FALSE,Escherichia_coli_BW25113
BW25113_2176,FALSE,Escherichia_coli_BW25113
BW25113_2180,FALSE,Escherichia_coli_BW25113
BW25113_2208,FALSE,Escherichia_coli_BW25113
BW25113_2752,FALSE,Escherichia_coli_BW25113
BW25113_2770,FALSE,Escherichia_coli_BW25113
BW25113_0936,FALSE,Escherichia_coli_BW25113
BW25113_0964,FALSE,Escherichia_coli_BW25113
BW25113_1097,FALSE,Escherichia_coli_BW25113
BW25113_1236,FALSE,Escherichia_coli_BW25113
BW25113_1378,FALSE,Escherichia_coli_BW25113
BW25113_1388,FALSE,Escherichia_coli_BW25113
BW25113_1518,FALSE,Escherichia_coli_BW25113
BW25113_1741,FALSE,Escherichia_coli_BW25113
BW25113_1832,FALSE,Escherichia_coli_BW25113
BW25113_1919,FALSE,Escherichia_coli_BW25113
BW25113_1924,FALSE,Escherichia_coli_BW25113
BW25113_2081,FALSE,Escherichia_coli_BW25113
BW25113_2196,FALSE,Escherichia_coli_BW25113
BW25113_2246,FALSE,Escherichia_coli_BW25113
BW25113_2281,FALSE,Escherichia_coli_BW25113
BW25113_2393,FALSE,Escherichia_coli_BW25113
BW25113_2520,FALSE,Escherichia_coli_BW25113
BW25113_2581,FALSE,Escherichia_coli_BW25113
BW25113_2688,FALSE,Escherichia_coli_BW25113
BW25113_2846,FALSE,Escherichia_coli_BW25113
BW25113_3652,FALSE,Escherichia_coli_BW25113
BW25113_4380,FALSE,Escherichia_coli_BW25113
BW25113_0331,FALSE,Escherichia_coli_BW25113
BW25113_0591,FALSE,Escherichia_coli_BW25113
BW25113_0677,FALSE,Escherichia_coli_BW25113
BW25113_0706,FALSE,Escherichia_coli_BW25113
BW25113_0728,FALSE,Escherichia_coli_BW25113
BW25113_0764,FALSE,Escherichia_coli_BW25113
BW25113_0776,FALSE,Escherichia_coli_BW25113
BW25113_0916,FALSE,Escherichia_coli_BW25113
BW25113_0927,FALSE,Escherichia_coli_BW25113
BW25113_0951,FALSE,Escherichia_coli_BW25113
BW25113_1218,FALSE,Escherichia_coli_BW25113
BW25113_1627,FALSE,Escherichia_coli_BW25113
BW25113_1752,FALSE,Escherichia_coli_BW25113
BW25113_1776,FALSE,Escherichia_coli_BW25113
BW25113_1818,FALSE,Escherichia_coli_BW25113
BW25113_1844,FALSE,Escherichia_coli_BW25113
BW25113_1848,FALSE,Escherichia_coli_BW25113
BW25113_1856,FALSE,Escherichia_coli_BW25113
BW25113_1882,FALSE,Escherichia_coli_BW25113
BW25113_1958,FALSE,Escherichia_coli_BW25113
BW25113_2059,FALSE,Escherichia_coli_BW25113
BW25113_2099,FALSE,Escherichia_coli_BW25113
BW25113_2140,FALSE,Escherichia_coli_BW25113
BW25113_2288,FALSE,Escherichia_coli_BW25113
BW25113_2309,FALSE,Escherichia_coli_BW25113
BW25113_2459,FALSE,Escherichia_coli_BW25113
BW25113_2506,FALSE,Escherichia_coli_BW25113
BW25113_2538,FALSE,Escherichia_coli_BW25113
BW25113_2984,FALSE,Escherichia_coli_BW25113
BW25113_3001,FALSE,Escherichia_coli_BW25113
BW25113_0178,FALSE,Escherichia_coli_BW25113
BW25113_0452,FALSE,Escherichia_coli_BW25113
BW25113_0650,FALSE,Escherichia_coli_BW25113
BW25113_0940,FALSE,Escherichia_coli_BW25113
BW25113_1189,FALSE,Escherichia_coli_BW25113
BW25113_1202,FALSE,Escherichia_coli_BW25113
BW25113_1206,FALSE,Escherichia_coli_BW25113
BW25113_1301,FALSE,Escherichia_coli_BW25113
BW25113_1314,FALSE,Escherichia_coli_BW25113
BW25113_1473,FALSE,Escherichia_coli_BW25113
BW25113_1545,FALSE,Escherichia_coli_BW25113
BW25113_1558,FALSE,Escherichia_coli_BW25113
BW25113_1581,FALSE,Escherichia_coli_BW25113
BW25113_1635,FALSE,Escherichia_coli_BW25113
BW25113_1763,FALSE,Escherichia_coli_BW25113
BW25113_1789,FALSE,Escherichia_coli_BW25113
BW25113_1843,FALSE,Escherichia_coli_BW25113
BW25113_1938,FALSE,Escherichia_coli_BW25113
BW25113_2272,FALSE,Escherichia_coli_BW25113
BW25113_2422,FALSE,Escherichia_coli_BW25113
BW25113_2482,FALSE,Escherichia_coli_BW25113
BW25113_2557,FALSE,Escherichia_coli_BW25113
BW25113_2622,FALSE,Escherichia_coli_BW25113
BW25113_2623,FALSE,Escherichia_coli_BW25113
BW25113_3237,FALSE,Escherichia_coli_BW25113
BW25113_0124,FALSE,Escherichia_coli_BW25113
BW25113_0196,FALSE,Escherichia_coli_BW25113
BW25113_0375,FALSE,Escherichia_coli_BW25113
BW25113_0590,FALSE,Escherichia_coli_BW25113
BW25113_0608,FALSE,Escherichia_coli_BW25113
BW25113_0629,FALSE,Escherichia_coli_BW25113
BW25113_0710,FALSE,Escherichia_coli_BW25113
BW25113_0873,FALSE,Escherichia_coli_BW25113
BW25113_0997,FALSE,Escherichia_coli_BW25113
BW25113_1010,FALSE,Escherichia_coli_BW25113
BW25113_1234,FALSE,Escherichia_coli_BW25113
BW25113_1241,FALSE,Escherichia_coli_BW25113
BW25113_1297,FALSE,Escherichia_coli_BW25113
BW25113_1410,FALSE,Escherichia_coli_BW25113
BW25113_1429,FALSE,Escherichia_coli_BW25113
BW25113_1502,FALSE,Escherichia_coli_BW25113
BW25113_1560,FALSE,Escherichia_coli_BW25113
BW25113_1614,FALSE,Escherichia_coli_BW25113
BW25113_1615,FALSE,Escherichia_coli_BW25113
BW25113_1628,FALSE,Escherichia_coli_BW25113
BW25113_1755,FALSE,Escherichia_coli_BW25113
BW25113_1773,FALSE,Escherichia_coli_BW25113
BW25113_1873,FALSE,Escherichia_coli_BW25113
BW25113_1886,FALSE,Escherichia_coli_BW25113
BW25113_1900,FALSE,Escherichia_coli_BW25113
BW25113_2035,FALSE,Escherichia_coli_BW25113
BW25113_2136,FALSE,Escherichia_coli_BW25113
BW25113_2147,FALSE,Escherichia_coli_BW25113
BW25113_2171,FALSE,Escherichia_coli_BW25113
BW25113_2230,FALSE,Escherichia_coli_BW25113
BW25113_2380,FALSE,Escherichia_coli_BW25113
BW25113_2382,FALSE,Escherichia_coli_BW25113
BW25113_3898,FALSE,Escherichia_coli_BW25113
BW25113_4234,FALSE,Escherichia_coli_BW25113
BW25113_0571,FALSE,Escherichia_coli_BW25113
BW25113_0592,FALSE,Escherichia_coli_BW25113
BW25113_0603,FALSE,Escherichia_coli_BW25113
BW25113_0755,FALSE,Escherichia_coli_BW25113
BW25113_1065,FALSE,Escherichia_coli_BW25113
BW25113_1100,FALSE,Escherichia_coli_BW25113
BW25113_1330,FALSE,Escherichia_coli_BW25113
BW25113_1479,FALSE,Escherichia_coli_BW25113
BW25113_1743,FALSE,Escherichia_coli_BW25113
BW25113_1884,FALSE,Escherichia_coli_BW25113
BW25113_1914,FALSE,Escherichia_coli_BW25113
BW25113_1956,FALSE,Escherichia_coli_BW25113
BW25113_2057,FALSE,Escherichia_coli_BW25113
BW25113_2101,FALSE,Escherichia_coli_BW25113
BW25113_2102,FALSE,Escherichia_coli_BW25113
BW25113_2217,FALSE,Escherichia_coli_BW25113
BW25113_2256,FALSE,Escherichia_coli_BW25113
BW25113_2429,FALSE,Escherichia_coli_BW25113
BW25113_2463,FALSE,Escherichia_coli_BW25113
BW25113_2489,FALSE,Escherichia_coli_BW25113
BW25113_0367,FALSE,Escherichia_coli_BW25113
BW25113_0619,FALSE,Escherichia_coli_BW25113
BW25113_0737,FALSE,Escherichia_coli_BW25113
BW25113_0829,FALSE,Escherichia_coli_BW25113
BW25113_1258,FALSE,Escherichia_coli_BW25113
BW25113_1595,FALSE,Escherichia_coli_BW25113
BW25113_1857,FALSE,Escherichia_coli_BW25113
BW25113_2025,FALSE,Escherichia_coli_BW25113
BW25113_2045,FALSE,Escherichia_coli_BW25113
BW25113_2055,FALSE,Escherichia_coli_BW25113
BW25113_2501,FALSE,Escherichia_coli_BW25113
BW25113_3210,FALSE,Escherichia_coli_BW25113
BW25113_3629,FALSE,Escherichia_coli_BW25113
BW25113_0533,FALSE,Escherichia_coli_BW25113
BW25113_0768,FALSE,Escherichia_coli_BW25113
BW25113_0820,FALSE,Escherichia_coli_BW25113
BW25113_0909,FALSE,Escherichia_coli_BW25113
BW25113_1015,FALSE,Escherichia_coli_BW25113
BW25113_1053,FALSE,Escherichia_coli_BW25113
BW25113_1122,FALSE,Escherichia_coli_BW25113
BW25113_1214,FALSE,Escherichia_coli_BW25113
BW25113_1298,FALSE,Escherichia_coli_BW25113
BW25113_1317,FALSE,Escherichia_coli_BW25113
BW25113_1338,FALSE,Escherichia_coli_BW25113
BW25113_1360,FALSE,Escherichia_coli_BW25113
BW25113_1580,FALSE,Escherichia_coli_BW25113
BW25113_1757,FALSE,Escherichia_coli_BW25113
BW25113_1761,FALSE,Escherichia_coli_BW25113
BW25113_1839,FALSE,Escherichia_coli_BW25113
BW25113_1867,FALSE,Escherichia_coli_BW25113
BW25113_2001,FALSE,Escherichia_coli_BW25113
BW25113_2121,FALSE,Escherichia_coli_BW25113
BW25113_2372,FALSE,Escherichia_coli_BW25113
BW25113_2830,FALSE,Escherichia_coli_BW25113
BW25113_2903,FALSE,Escherichia_coli_BW25113
BW25113_3454,FALSE,Escherichia_coli_BW25113
BW25113_3899,FALSE,Escherichia_coli_BW25113
BW25113_4028,FALSE,Escherichia_coli_BW25113
BW25113_0845,FALSE,Escherichia_coli_BW25113
BW25113_0856,FALSE,Escherichia_coli_BW25113
BW25113_0921,FALSE,Escherichia_coli_BW25113
BW25113_1161,FALSE,Escherichia_coli_BW25113
BW25113_1255,FALSE,Escherichia_coli_BW25113
BW25113_1316,FALSE,Escherichia_coli_BW25113
BW25113_1396,FALSE,Escherichia_coli_BW25113
BW25113_1411,FALSE,Escherichia_coli_BW25113
BW25113_1943,FALSE,Escherichia_coli_BW25113
BW25113_2010,FALSE,Escherichia_coli_BW25113
BW25113_2170,FALSE,Escherichia_coli_BW25113
BW25113_2197,FALSE,Escherichia_coli_BW25113
BW25113_2255,FALSE,Escherichia_coli_BW25113
BW25113_2474,FALSE,Escherichia_coli_BW25113
BW25113_0683,FALSE,Escherichia_coli_BW25113
BW25113_0830,FALSE,Escherichia_coli_BW25113
BW25113_1128,FALSE,Escherichia_coli_BW25113
BW25113_1310,FALSE,Escherichia_coli_BW25113
BW25113_1424,FALSE,Escherichia_coli_BW25113
BW25113_1735,FALSE,Escherichia_coli_BW25113
BW25113_1815,FALSE,Escherichia_coli_BW25113
BW25113_1908,FALSE,Escherichia_coli_BW25113
BW25113_1941,FALSE,Escherichia_coli_BW25113
BW25113_1978,FALSE,Escherichia_coli_BW25113
BW25113_2022,FALSE,Escherichia_coli_BW25113
BW25113_2036,FALSE,Escherichia_coli_BW25113
BW25113_2044,FALSE,Escherichia_coli_BW25113
BW25113_2177,FALSE,Escherichia_coli_BW25113
BW25113_2446,FALSE,Escherichia_coli_BW25113
BW25113_2523,FALSE,Escherichia_coli_BW25113
BW25113_2778,FALSE,Escherichia_coli_BW25113
BW25113_2810,FALSE,Escherichia_coli_BW25113
BW25113_2836,FALSE,Escherichia_coli_BW25113
BW25113_4567,FALSE,Escherichia_coli_BW25113
BW25113_0338,FALSE,Escherichia_coli_BW25113
BW25113_1101,FALSE,Escherichia_coli_BW25113
BW25113_1221,FALSE,Escherichia_coli_BW25113
BW25113_1478,FALSE,Escherichia_coli_BW25113
BW25113_1620,FALSE,Escherichia_coli_BW25113
BW25113_1791,FALSE,Escherichia_coli_BW25113
BW25113_2512,FALSE,Escherichia_coli_BW25113
BW25113_3728,FALSE,Escherichia_coli_BW25113
BW25113_3907,FALSE,Escherichia_coli_BW25113
BW25113_4044,FALSE,Escherichia_coli_BW25113
BW25113_0439,FALSE,Escherichia_coli_BW25113
BW25113_0653,FALSE,Escherichia_coli_BW25113
BW25113_0948,FALSE,Escherichia_coli_BW25113
BW25113_1076,FALSE,Escherichia_coli_BW25113
BW25113_1335,FALSE,Escherichia_coli_BW25113
BW25113_1484,FALSE,Escherichia_coli_BW25113
BW25113_1486,FALSE,Escherichia_coli_BW25113
BW25113_1553,FALSE,Escherichia_coli_BW25113
BW25113_1610,FALSE,Escherichia_coli_BW25113
BW25113_1622,FALSE,Escherichia_coli_BW25113
BW25113_1688,FALSE,Escherichia_coli_BW25113
BW25113_1833,FALSE,Escherichia_coli_BW25113
BW25113_1855,FALSE,Escherichia_coli_BW25113
BW25113_1861,FALSE,Escherichia_coli_BW25113
BW25113_2576,FALSE,Escherichia_coli_BW25113
BW25113_2959,FALSE,Escherichia_coli_BW25113
BW25113_3271,FALSE,Escherichia_coli_BW25113
BW25113_3727,FALSE,Escherichia_coli_BW25113
BW25113_0935,FALSE,Escherichia_coli_BW25113
BW25113_1384,FALSE,Escherichia_coli_BW25113
BW25113_1800,FALSE,Escherichia_coli_BW25113
BW25113_1888,FALSE,Escherichia_coli_BW25113
BW25113_2015,FALSE,Escherichia_coli_BW25113
BW25113_2032,FALSE,Escherichia_coli_BW25113
BW25113_2047,FALSE,Escherichia_coli_BW25113
BW25113_2318,FALSE,Escherichia_coli_BW25113
BW25113_4063,FALSE,Escherichia_coli_BW25113
BW25113_0145,FALSE,Escherichia_coli_BW25113
BW25113_0310,FALSE,Escherichia_coli_BW25113
BW25113_0894,FALSE,Escherichia_coli_BW25113
BW25113_0947,FALSE,Escherichia_coli_BW25113
BW25113_1284,FALSE,Escherichia_coli_BW25113
BW25113_1329,FALSE,Escherichia_coli_BW25113
BW25113_1440,FALSE,Escherichia_coli_BW25113
BW25113_1769,FALSE,Escherichia_coli_BW25113
BW25113_1781,FALSE,Escherichia_coli_BW25113
BW25113_1787,FALSE,Escherichia_coli_BW25113
BW25113_2067,FALSE,Escherichia_coli_BW25113
BW25113_2078,FALSE,Escherichia_coli_BW25113
BW25113_2262,FALSE,Escherichia_coli_BW25113
BW25113_4181,FALSE,Escherichia_coli_BW25113
BW25113_4593,FALSE,Escherichia_coli_BW25113
BW25113_0658,FALSE,Escherichia_coli_BW25113
BW25113_1088,FALSE,Escherichia_coli_BW25113
BW25113_1222,FALSE,Escherichia_coli_BW25113
BW25113_1778,FALSE,Escherichia_coli_BW25113
BW25113_1814,FALSE,Escherichia_coli_BW25113
BW25113_1831,FALSE,Escherichia_coli_BW25113
BW25113_1901,FALSE,Escherichia_coli_BW25113
BW25113_2203,FALSE,Escherichia_coli_BW25113
BW25113_2308,FALSE,Escherichia_coli_BW25113
BW25113_2331,FALSE,Escherichia_coli_BW25113
BW25113_2781,FALSE,Escherichia_coli_BW25113
BW25113_4389,FALSE,Escherichia_coli_BW25113
BW25113_1293,FALSE,Escherichia_coli_BW25113
BW25113_1303,FALSE,Escherichia_coli_BW25113
BW25113_1690,FALSE,Escherichia_coli_BW25113
BW25113_1710,FALSE,Escherichia_coli_BW25113
BW25113_1827,FALSE,Escherichia_coli_BW25113
BW25113_1834,FALSE,Escherichia_coli_BW25113
BW25113_2195,FALSE,Escherichia_coli_BW25113
BW25113_0082,FALSE,Escherichia_coli_BW25113
BW25113_0208,FALSE,Escherichia_coli_BW25113
BW25113_0739,FALSE,Escherichia_coli_BW25113
BW25113_0898,FALSE,Escherichia_coli_BW25113
BW25113_1188,FALSE,Escherichia_coli_BW25113
BW25113_1272,FALSE,Escherichia_coli_BW25113
BW25113_1285,FALSE,Escherichia_coli_BW25113
BW25113_1513,FALSE,Escherichia_coli_BW25113
BW25113_1563,FALSE,Escherichia_coli_BW25113
BW25113_1600,FALSE,Escherichia_coli_BW25113
